Controller,View,page_id,Dbconnection,Stored Procedure for controller,Appicalls,Stored Procedure for Appicalls
Reports,Concluding_Closing_Audit,,FADGetEntityRisk,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,FADGetEntityRisk,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,FADGetEntityRisk,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,FADGetEntityRisk,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,FADGetEntityRisk,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,FADGetEntityRisk,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetUserWiseOldParasPerformance,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetUserWiseOldParasPerformance,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetUserWiseOldParasPerformance,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetUserWiseOldParasPerformance,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetUserWiseOldParasPerformance,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetUserWiseOldParasPerformance,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetUserWiseOldParasPerformance,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetUserWiseOldParasPerformance,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetUserWiseOldParasPerformance,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetUserWiseOldParasPerformance,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetZoneWiseOldParasPerformance,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetZoneWiseOldParasPerformance,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetZoneWiseOldParasPerformance,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetZoneWiseOldParasPerformance,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetZoneWiseOldParasPerformance,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetZoneWiseOldParasPerformance,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetZoneWiseOldParasPerformance,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetZoneWiseOldParasPerformance,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetZoneWiseOldParasPerformance,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetZoneWiseOldParasPerformance,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetDepartments,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetDepartments,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetDepartments,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetDepartments,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetDepartments,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,Getrealtionshiptype,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,Getrealtionshiptype,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,Getrealtionshiptype,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,Getrealtionshiptype,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,Getrealtionshiptype,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,Getrealtionshiptype,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,Getrealtionshiptype,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,Getrealtionshiptype,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,Getrealtionshiptype,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,Getrealtionshiptype,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetEntityTypesForEntityWiseOutstandingObsPosition,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetEntityTypesForEntityWiseOutstandingObsPosition,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetGroups,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetGroups,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetGroups,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetGroups,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetGroups,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetGroups,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetGroups,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetGroups,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetGroups,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetGroups,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetLoanStatus,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetLoanStatus,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetLoanStatus,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetLoanStatus,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetLoanStatus,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetLoanStatus,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetLoanStatus,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetLoanStatus,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetLoanStatus,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetLoanStatus,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetLoanGLs,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetLoanGLs,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetLoanGLs,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetLoanGLs,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetLoanGLs,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetLoanGLs,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetLoanGLs,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetLoanGLs,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetLoanGLs,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetLoanGLs,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetGMsList,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetGMsList,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetGMsList,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetGMsList,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetGMsList,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetGMsList,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetGMsList,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetGMsList,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetGMsList,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetGMsList,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetEntityForAuditReconsilition,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetEntityForAuditReconsilition,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetEntityForAuditReconsilition,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetEntityForAuditReconsilition,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetEntityForAuditReconsilition,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetEntityForAuditReconsilition,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetEntityForAuditReconsilition,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetEntityForAuditReconsilition,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetEntityForAuditReconsilition,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetEntityForAuditReconsilition,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetEntityTypesForSettlementReport,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetEntityTypesForSettlementReport,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetEntityTypesForSettlementReport,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetEntityTypesForSettlementReport,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetEntityTypesForSettlementReport,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetEntityTypesForSettlementReport,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetEntityTypesForSettlementReport,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetEntityTypesForSettlementReport,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetEntityTypesForSettlementReport,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetEntityTypesForSettlementReport,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetAllParasYears,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetAllParasYears,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetAllParasYears,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetAllParasYears,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetAllParasYears,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetAllParasYears,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetAllParasYears,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetAllParasYears,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetAllParasYears,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetAllParasYears,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetparentrepofficeForDashboardPanel,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetparentrepofficeForDashboardPanel,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetparentrepofficeForDashboardPanel,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetparentrepofficeForDashboardPanel,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetparentrepofficeForDashboardPanel,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetparentrepofficeForDashboardPanel,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetparentrepofficeForDashboardPanel,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetparentrepofficeForDashboardPanel,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetparentrepofficeForDashboardPanel,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetparentrepofficeForDashboardPanel,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetAuditPeriods,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetAuditPeriods,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetAuditPeriods,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetAuditPeriods,,/ApiCalls/close_draft_audit,
Reports,Concluding_Closing_Audit,,GetAuditPeriods,,/Engagement/task_list,
Reports,Concluding_Closing_Audit,,GetAuditPeriods,,/ApiCalls/get_address,
Reports,Concluding_Closing_Audit,,GetAuditPeriods,,/ApiCalls/GetTeamDetails,
Reports,Concluding_Closing_Audit,,GetAuditPeriods,,/Execution/auditee_observations_report?engid=,
Reports,Concluding_Closing_Audit,,GetAuditPeriods,,/ApiCalls/get_report_status,
Reports,Concluding_Closing_Audit,,GetAuditPeriods,,/ApiCalls/close_draft_audit,
Reports,user_activity_graph,21,GetDepartments,,/Planning/audit_periods,
Reports,user_activity_graph,21,GetDepartments,,/Planning/add_audit_period,
Reports,user_activity_graph,21,GetDepartments,,/Planning/audit_periods,
Reports,user_activity_graph,21,GetDepartments,,/Planning/add_audit_period,
Reports,user_activity_graph,21,GetDepartments,,/Planning/audit_plan?dept=,
Reports,Audit_Period_Or_Entity_Wise_Report,168,GetAuditPeriods,,/ApiCalls/get_observation_text,
Reports,Audit_Period_Or_Entity_Wise_Report,168,GetAuditPeriods,,/ApiCalls/reply_observation,
Reports,Audit_Period_Or_Entity_Wise_Report,168,GetAuditPeriods,,/ApiCalls/get_assigned_observation,
Reports,Audit_Period_Or_Entity_Wise_Report,168,GetAuditPeriods,,/ApiCalls/get_observation_text,
Reports,Audit_Period_Or_Entity_Wise_Report,168,GetAuditPeriods,,/ApiCalls/reply_observation,
Reports,Audit_Period_Or_Entity_Wise_Report,168,GetAuditPeriods,,/ApiCalls/get_assigned_observation,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/audit_periods,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/audit_teams,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/zone_branches,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/div_departments,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/add_audit_plan,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Setup/get_sub_entities,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/audit_periods,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/audit_teams,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/zone_branches,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/div_departments,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/add_audit_plan,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Planning/audit_plan?dept=,
Reports,zonewise_settlement_paras,108,GetManagedObservations,,/Setup/get_sub_entities,
Reports,FAD_Legacy_Zone_Wise_Performance,190,,,/ApiCalls/get_legacy_zone_wise_performance,
Reports,FAD_Legacy_Zone_Wise_Performance,190,,,/ApiCalls/get_legacy_zone_wise_performance,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/audit_periods,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/audit_teams,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/zone_branches,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/div_departments,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/add_audit_plan,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Setup/get_sub_entities,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/audit_periods,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/audit_teams,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/zone_branches,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/div_departments,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/add_audit_plan,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Planning/audit_plan?dept=,
Reports,cad_isad_achievement,114,GetManagedObservations,,/Setup/get_sub_entities,
Reports,glhead_transaction_details,144,GetrealtionshiptypeForParaPositionReport,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetrealtionshiptypeForParaPositionReport,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetrealtionshiptypeForDashboardPanel,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetrealtionshiptypeForDashboardPanel,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetFADNewParaPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetFADNewParaPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,FADGetReportZones,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,FADGetReportZones,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetFADNewOldParaPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetFADNewOldParaPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetFADNewOldParaPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetFADNewOldParaPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetFADLagacyParaPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetFADLagacyParaPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetAuditPeriods,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetAuditPeriods,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetZones,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetZones,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetAuditPeriods,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetAuditPeriods,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,getauditplanreport,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,getauditplanreport,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetRiskProcessDefinition,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetRiskProcessDefinition,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetGlheadDetailsyearwise,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetGlheadDetailsyearwise,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetDepartments,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetDepartments,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetGlheadDetails,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetGlheadDetails,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetAuditDepartmentsZones,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetAuditDepartmentsZones,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetAuditPeriods,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetAuditPeriods,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetDepartments,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetDepartments,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetDepartments,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetDepartments,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetManagedObservations,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetCurrentAuditProgressEntities,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetCurrentAuditProgressEntities,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,FADGetReportEntitities,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,FADGetReportEntitities,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,FADGetReportZones,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,FADGetReportZones,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,FADGetEntitySize,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,FADGetEntitySize,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,FADGetEntityRisk,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,FADGetEntityRisk,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetUserWiseOldParasPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetUserWiseOldParasPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetZoneWiseOldParasPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetZoneWiseOldParasPerformance,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetDepartments,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetDepartments,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetDepartments,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetDepartments,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,Getrealtionshiptype,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,Getrealtionshiptype,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetEntityTypesForEntityWiseOutstandingObsPosition,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetGroups,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetGroups,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetLoanStatus,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetLoanStatus,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetLoanGLs,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetLoanGLs,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetGMsList,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetGMsList,,/ApiCalls/Glhead_Transaction_Details,
Reports,glhead_transaction_details,144,GetEntityForAuditReconsilition,,/ApiCalls/Glhead_Transaction_Details,
